fishery,year,vessel_id,bycatch_spp,avg_ratio
otter_bottom_trawl,2011,OTB_2542ua,Albatrosses,0
otter_bottom_trawl,2011,OTB_2542ua,Petrels,0
otter_bottom_trawl,2011,OTB_2542ua,Pinnipeds,0
otter_bottom_trawl,2011,OTB_2542ua,Shearwaters,0
otter_bottom_trawl,2012,OTB_2542ua,Albatrosses,5.14E-04
otter_bottom_trawl,2012,OTB_2542ua,Petrels,1.37E-05
otter_bottom_trawl,2012,OTB_2542ua,Pinnipeds,0
otter_bottom_trawl,2012,OTB_2542ua,Shearwaters,0
otter_bottom_trawl,2015,OTB_2542ua,Albatrosses,0
otter_bottom_trawl,2015,OTB_2542ua,Petrels,0
otter_bottom_trawl,2015,OTB_2542ua,Pinnipeds,0
otter_bottom_trawl,2015,OTB_2542ua,Shearwaters,0
otter_bottom_trawl,2004,OTB_255txv,Albatrosses,0
otter_bottom_trawl,2004,OTB_255txv,Petrels,0
otter_bottom_trawl,2004,OTB_255txv,Pinnipeds,0
otter_bottom_trawl,2004,OTB_255txv,Shearwaters,0
otter_bottom_trawl,2005,OTB_255txv,Albatrosses,7.12E-04
otter_bottom_trawl,2005,OTB_255txv,Petrels,0
otter_bottom_trawl,2005,OTB_255txv,Pinnipeds,1.12E-05
otter_bottom_trawl,2005,OTB_255txv,Shearwaters,0
otter_bottom_trawl,2006,OTB_255txv,Albatrosses,0
otter_bottom_trawl,2006,OTB_255txv,Petrels,0
otter_bottom_trawl,2006,OTB_255txv,Pinnipeds,0
otter_bottom_trawl,2006,OTB_255txv,Shearwaters,0
otter_bottom_trawl,2007,OTB_255txv,Albatrosses,1.698878003
otter_bottom_trawl,2007,OTB_255txv,Petrels,0
otter_bottom_trawl,2007,OTB_255txv,Pinnipeds,0.003131547
otter_bottom_trawl,2007,OTB_255txv,Shearwaters,0.161669502
otter_bottom_trawl,2008,OTB_255txv,Albatrosses,0.00306043
otter_bottom_trawl,2008,OTB_255txv,Petrels,0
otter_bottom_trawl,2008,OTB_255txv,Pinnipeds,3.62E-04
otter_bottom_trawl,2008,OTB_255txv,Shearwaters,0
otter_bottom_trawl,2009,OTB_255txv,Albatrosses,0.029280816
otter_bottom_trawl,2009,OTB_255txv,Petrels,2.54E-05
otter_bottom_trawl,2009,OTB_255txv,Pinnipeds,0.001309255
otter_bottom_trawl,2009,OTB_255txv,Shearwaters,0
otter_bottom_trawl,2010,OTB_255txv,Albatrosses,2.64E-04
otter_bottom_trawl,2010,OTB_255txv,Petrels,0
otter_bottom_trawl,2010,OTB_255txv,Pinnipeds,4.97E-05
otter_bottom_trawl,2010,OTB_255txv,Shearwaters,1.78E-06
otter_bottom_trawl,2011,OTB_255txv,Albatrosses,0.012020165
otter_bottom_trawl,2011,OTB_255txv,Petrels,0.00140621
otter_bottom_trawl,2011,OTB_255txv,Pinnipeds,2.54E-05
otter_bottom_trawl,2011,OTB_255txv,Shearwaters,0
otter_bottom_trawl,2012,OTB_255txv,Albatrosses,0.03338421
otter_bottom_trawl,2012,OTB_255txv,Petrels,0
otter_bottom_trawl,2012,OTB_255txv,Pinnipeds,0.001540101
otter_bottom_trawl,2012,OTB_255txv,Shearwaters,0.00293926
otter_bottom_trawl,2005,OTB_261p32,Albatrosses,0
otter_bottom_trawl,2005,OTB_261p32,Petrels,0
otter_bottom_trawl,2005,OTB_261p32,Pinnipeds,0
otter_bottom_trawl,2005,OTB_261p32,Shearwaters,0
otter_bottom_trawl,2006,OTB_261p32,Albatrosses,0
otter_bottom_trawl,2006,OTB_261p32,Petrels,0
otter_bottom_trawl,2006,OTB_261p32,Pinnipeds,1.08E-04
otter_bottom_trawl,2006,OTB_261p32,Shearwaters,0
otter_bottom_trawl,2007,OTB_261p32,Albatrosses,0
otter_bottom_trawl,2007,OTB_261p32,Petrels,0
otter_bottom_trawl,2007,OTB_261p32,Pinnipeds,0
otter_bottom_trawl,2007,OTB_261p32,Shearwaters,0
otter_bottom_trawl,2008,OTB_261p32,Albatrosses,0
otter_bottom_trawl,2008,OTB_261p32,Petrels,0
otter_bottom_trawl,2008,OTB_261p32,Pinnipeds,0
otter_bottom_trawl,2008,OTB_261p32,Shearwaters,0
otter_bottom_trawl,2009,OTB_261p32,Albatrosses,0.001280513
otter_bottom_trawl,2009,OTB_261p32,Petrels,0
otter_bottom_trawl,2009,OTB_261p32,Pinnipeds,3.91E-04
otter_bottom_trawl,2009,OTB_261p32,Shearwaters,0
otter_bottom_trawl,2010,OTB_261p32,Albatrosses,0
otter_bottom_trawl,2010,OTB_261p32,Petrels,0
otter_bottom_trawl,2010,OTB_261p32,Pinnipeds,0
otter_bottom_trawl,2010,OTB_261p32,Shearwaters,0
otter_bottom_trawl,2011,OTB_261p32,Albatrosses,0
otter_bottom_trawl,2011,OTB_261p32,Petrels,0
otter_bottom_trawl,2011,OTB_261p32,Pinnipeds,0
otter_bottom_trawl,2011,OTB_261p32,Shearwaters,0
otter_bottom_trawl,2004,OTB_315pj7,Albatrosses,0
otter_bottom_trawl,2004,OTB_315pj7,Petrels,0
otter_bottom_trawl,2004,OTB_315pj7,Pinnipeds,0
otter_bottom_trawl,2004,OTB_315pj7,Shearwaters,0
otter_bottom_trawl,2005,OTB_315pj7,Albatrosses,0
otter_bottom_trawl,2005,OTB_315pj7,Petrels,0
otter_bottom_trawl,2005,OTB_315pj7,Pinnipeds,0
otter_bottom_trawl,2005,OTB_315pj7,Shearwaters,0
otter_bottom_trawl,2008,OTB_341onq,Albatrosses,0.018945
otter_bottom_trawl,2008,OTB_341onq,Petrels,2.59E-05
otter_bottom_trawl,2008,OTB_341onq,Pinnipeds,9.89E-05
otter_bottom_trawl,2008,OTB_341onq,Shearwaters,0
otter_bottom_trawl,2010,OTB_341onq,Albatrosses,0
otter_bottom_trawl,2010,OTB_341onq,Petrels,0
otter_bottom_trawl,2010,OTB_341onq,Pinnipeds,0
otter_bottom_trawl,2010,OTB_341onq,Shearwaters,0
otter_bottom_trawl,2011,OTB_341onq,Albatrosses,0.007717764
otter_bottom_trawl,2011,OTB_341onq,Petrels,0.003838276
otter_bottom_trawl,2011,OTB_341onq,Pinnipeds,1.27E-04
otter_bottom_trawl,2011,OTB_341onq,Shearwaters,1.85E-04
otter_bottom_trawl,2005,OTB_344r65,Albatrosses,1.48E-04
otter_bottom_trawl,2005,OTB_344r65,Petrels,0
otter_bottom_trawl,2005,OTB_344r65,Pinnipeds,0
otter_bottom_trawl,2005,OTB_344r65,Shearwaters,0
otter_bottom_trawl,2006,OTB_344r65,Albatrosses,0
otter_bottom_trawl,2006,OTB_344r65,Petrels,0
otter_bottom_trawl,2006,OTB_344r65,Pinnipeds,0
otter_bottom_trawl,2006,OTB_344r65,Shearwaters,0
otter_bottom_trawl,2009,OTB_344r65,Albatrosses,0
otter_bottom_trawl,2009,OTB_344r65,Petrels,0
otter_bottom_trawl,2009,OTB_344r65,Pinnipeds,0
otter_bottom_trawl,2009,OTB_344r65,Shearwaters,0
otter_bottom_trawl,2010,OTB_344r65,Albatrosses,0
otter_bottom_trawl,2010,OTB_344r65,Petrels,0
otter_bottom_trawl,2010,OTB_344r65,Pinnipeds,0
otter_bottom_trawl,2010,OTB_344r65,Shearwaters,0
otter_bottom_trawl,2011,OTB_344r65,Albatrosses,0
otter_bottom_trawl,2011,OTB_344r65,Petrels,0
otter_bottom_trawl,2011,OTB_344r65,Pinnipeds,0
otter_bottom_trawl,2011,OTB_344r65,Shearwaters,0
otter_bottom_trawl,2007,OTB_397e1n,Albatrosses,0
otter_bottom_trawl,2007,OTB_397e1n,Petrels,0
otter_bottom_trawl,2007,OTB_397e1n,Pinnipeds,0
otter_bottom_trawl,2007,OTB_397e1n,Shearwaters,0
otter_bottom_trawl,2010,OTB_397e1n,Albatrosses,0
otter_bottom_trawl,2010,OTB_397e1n,Petrels,0
otter_bottom_trawl,2010,OTB_397e1n,Pinnipeds,0
otter_bottom_trawl,2010,OTB_397e1n,Shearwaters,0
otter_bottom_trawl,2011,OTB_397e1n,Albatrosses,0.007810344
otter_bottom_trawl,2011,OTB_397e1n,Petrels,0
otter_bottom_trawl,2011,OTB_397e1n,Pinnipeds,4.66E-04
otter_bottom_trawl,2011,OTB_397e1n,Shearwaters,0
otter_bottom_trawl,2012,OTB_397e1n,Albatrosses,0
otter_bottom_trawl,2012,OTB_397e1n,Petrels,0
otter_bottom_trawl,2012,OTB_397e1n,Pinnipeds,0
otter_bottom_trawl,2012,OTB_397e1n,Shearwaters,0
otter_bottom_trawl,2004,OTB_4076sz,Albatrosses,0
otter_bottom_trawl,2004,OTB_4076sz,Petrels,0
otter_bottom_trawl,2004,OTB_4076sz,Pinnipeds,2.19E-05
otter_bottom_trawl,2004,OTB_4076sz,Shearwaters,0
otter_bottom_trawl,2005,OTB_4076sz,Albatrosses,0
otter_bottom_trawl,2005,OTB_4076sz,Petrels,0
otter_bottom_trawl,2005,OTB_4076sz,Pinnipeds,0.001149425
otter_bottom_trawl,2005,OTB_4076sz,Shearwaters,0
otter_bottom_trawl,2008,OTB_4076sz,Albatrosses,0
otter_bottom_trawl,2008,OTB_4076sz,Petrels,0
otter_bottom_trawl,2008,OTB_4076sz,Pinnipeds,0
otter_bottom_trawl,2008,OTB_4076sz,Shearwaters,0
otter_bottom_trawl,2009,OTB_4076sz,Albatrosses,0
otter_bottom_trawl,2009,OTB_4076sz,Petrels,0
otter_bottom_trawl,2009,OTB_4076sz,Pinnipeds,0
otter_bottom_trawl,2009,OTB_4076sz,Shearwaters,0
otter_bottom_trawl,2010,OTB_4076sz,Albatrosses,0.014927302
otter_bottom_trawl,2010,OTB_4076sz,Petrels,2.55E-04
otter_bottom_trawl,2010,OTB_4076sz,Pinnipeds,0
otter_bottom_trawl,2010,OTB_4076sz,Shearwaters,0.004540441
otter_bottom_trawl,2007,OTB_42828j,Albatrosses,0
otter_bottom_trawl,2007,OTB_42828j,Petrels,0
otter_bottom_trawl,2007,OTB_42828j,Pinnipeds,0
otter_bottom_trawl,2007,OTB_42828j,Shearwaters,0
otter_bottom_trawl,2010,OTB_42828j,Albatrosses,31.11412236
otter_bottom_trawl,2010,OTB_42828j,Petrels,0.555555556
otter_bottom_trawl,2010,OTB_42828j,Pinnipeds,0
otter_bottom_trawl,2010,OTB_42828j,Shearwaters,77.78592247
otter_bottom_trawl,2012,OTB_42828j,Albatrosses,0
otter_bottom_trawl,2012,OTB_42828j,Petrels,0
otter_bottom_trawl,2012,OTB_42828j,Pinnipeds,0
otter_bottom_trawl,2012,OTB_42828j,Shearwaters,0
otter_bottom_trawl,2006,OTB_430f6w,Albatrosses,0
otter_bottom_trawl,2006,OTB_430f6w,Petrels,0
otter_bottom_trawl,2006,OTB_430f6w,Pinnipeds,0
otter_bottom_trawl,2006,OTB_430f6w,Shearwaters,0
otter_bottom_trawl,2007,OTB_430f6w,Albatrosses,0
otter_bottom_trawl,2007,OTB_430f6w,Petrels,0
otter_bottom_trawl,2007,OTB_430f6w,Pinnipeds,0
otter_bottom_trawl,2007,OTB_430f6w,Shearwaters,0
otter_bottom_trawl,2008,OTB_430f6w,Albatrosses,0.005222135
otter_bottom_trawl,2008,OTB_430f6w,Petrels,0
otter_bottom_trawl,2008,OTB_430f6w,Pinnipeds,0
otter_bottom_trawl,2008,OTB_430f6w,Shearwaters,0.009646913
otter_bottom_trawl,2004,OTB_44068k,Albatrosses,0
otter_bottom_trawl,2004,OTB_44068k,Petrels,0
otter_bottom_trawl,2004,OTB_44068k,Pinnipeds,0
otter_bottom_trawl,2004,OTB_44068k,Shearwaters,0
otter_bottom_trawl,2005,OTB_44068k,Albatrosses,0
otter_bottom_trawl,2005,OTB_44068k,Petrels,0
otter_bottom_trawl,2005,OTB_44068k,Pinnipeds,0
otter_bottom_trawl,2005,OTB_44068k,Shearwaters,0
otter_bottom_trawl,2004,OTB_4547dy,Albatrosses,0
otter_bottom_trawl,2004,OTB_4547dy,Petrels,0
otter_bottom_trawl,2004,OTB_4547dy,Pinnipeds,6.11E-04
otter_bottom_trawl,2004,OTB_4547dy,Shearwaters,0
otter_bottom_trawl,2006,OTB_4547dy,Albatrosses,1.88E-04
otter_bottom_trawl,2006,OTB_4547dy,Petrels,0
otter_bottom_trawl,2006,OTB_4547dy,Pinnipeds,1.64E-04
otter_bottom_trawl,2006,OTB_4547dy,Shearwaters,0
otter_bottom_trawl,2009,OTB_491v5c,Albatrosses,0
otter_bottom_trawl,2009,OTB_491v5c,Petrels,0
otter_bottom_trawl,2009,OTB_491v5c,Pinnipeds,0
otter_bottom_trawl,2009,OTB_491v5c,Shearwaters,0
otter_bottom_trawl,2010,OTB_491v5c,Albatrosses,0
otter_bottom_trawl,2010,OTB_491v5c,Petrels,0
otter_bottom_trawl,2010,OTB_491v5c,Pinnipeds,0
otter_bottom_trawl,2010,OTB_491v5c,Shearwaters,0
otter_bottom_trawl,2011,OTB_491v5c,Albatrosses,0
otter_bottom_trawl,2011,OTB_491v5c,Petrels,0
otter_bottom_trawl,2011,OTB_491v5c,Pinnipeds,0
otter_bottom_trawl,2011,OTB_491v5c,Shearwaters,0
otter_bottom_trawl,2005,OTB_506s6d,Albatrosses,0
otter_bottom_trawl,2005,OTB_506s6d,Petrels,0
otter_bottom_trawl,2005,OTB_506s6d,Pinnipeds,7.54E-05
otter_bottom_trawl,2005,OTB_506s6d,Shearwaters,0
otter_bottom_trawl,2006,OTB_506s6d,Albatrosses,0
otter_bottom_trawl,2006,OTB_506s6d,Petrels,0
otter_bottom_trawl,2006,OTB_506s6d,Pinnipeds,1.72E-04
otter_bottom_trawl,2006,OTB_506s6d,Shearwaters,0
otter_bottom_trawl,2007,OTB_506s6d,Albatrosses,0
otter_bottom_trawl,2007,OTB_506s6d,Petrels,0
otter_bottom_trawl,2007,OTB_506s6d,Pinnipeds,0
otter_bottom_trawl,2007,OTB_506s6d,Shearwaters,0
otter_bottom_trawl,2008,OTB_506s6d,Albatrosses,0.001575215
otter_bottom_trawl,2008,OTB_506s6d,Petrels,0.017840299
otter_bottom_trawl,2008,OTB_506s6d,Pinnipeds,0
otter_bottom_trawl,2008,OTB_506s6d,Shearwaters,0
otter_bottom_trawl,2009,OTB_506s6d,Albatrosses,0
otter_bottom_trawl,2009,OTB_506s6d,Petrels,0
otter_bottom_trawl,2009,OTB_506s6d,Pinnipeds,0
otter_bottom_trawl,2009,OTB_506s6d,Shearwaters,0
otter_bottom_trawl,2010,OTB_506s6d,Albatrosses,0
otter_bottom_trawl,2010,OTB_506s6d,Petrels,0
otter_bottom_trawl,2010,OTB_506s6d,Pinnipeds,0
otter_bottom_trawl,2010,OTB_506s6d,Shearwaters,0
otter_bottom_trawl,2011,OTB_506s6d,Albatrosses,0
otter_bottom_trawl,2011,OTB_506s6d,Petrels,0
otter_bottom_trawl,2011,OTB_506s6d,Pinnipeds,0
otter_bottom_trawl,2011,OTB_506s6d,Shearwaters,0
otter_bottom_trawl,2012,OTB_506s6d,Albatrosses,0
otter_bottom_trawl,2012,OTB_506s6d,Petrels,0
otter_bottom_trawl,2012,OTB_506s6d,Pinnipeds,0
otter_bottom_trawl,2012,OTB_506s6d,Shearwaters,0
otter_bottom_trawl,2004,OTB_513mae,Albatrosses,0
otter_bottom_trawl,2004,OTB_513mae,Petrels,0
otter_bottom_trawl,2004,OTB_513mae,Pinnipeds,0
otter_bottom_trawl,2004,OTB_513mae,Shearwaters,0
otter_bottom_trawl,2005,OTB_513mae,Albatrosses,0
otter_bottom_trawl,2005,OTB_513mae,Petrels,0
otter_bottom_trawl,2005,OTB_513mae,Pinnipeds,0
otter_bottom_trawl,2005,OTB_513mae,Shearwaters,0
otter_bottom_trawl,2006,OTB_513mae,Albatrosses,0.004748668
otter_bottom_trawl,2006,OTB_513mae,Petrels,5.79E-05
otter_bottom_trawl,2006,OTB_513mae,Pinnipeds,0
otter_bottom_trawl,2006,OTB_513mae,Shearwaters,0
otter_bottom_trawl,2007,OTB_513mae,Albatrosses,0
otter_bottom_trawl,2007,OTB_513mae,Petrels,0
otter_bottom_trawl,2007,OTB_513mae,Pinnipeds,0
otter_bottom_trawl,2007,OTB_513mae,Shearwaters,0
otter_bottom_trawl,2008,OTB_513mae,Albatrosses,3.95E-04
otter_bottom_trawl,2008,OTB_513mae,Petrels,0
otter_bottom_trawl,2008,OTB_513mae,Pinnipeds,0
otter_bottom_trawl,2008,OTB_513mae,Shearwaters,0.002442735
otter_bottom_trawl,2009,OTB_513mae,Albatrosses,0.030462348
otter_bottom_trawl,2009,OTB_513mae,Petrels,0
otter_bottom_trawl,2009,OTB_513mae,Pinnipeds,0.002057666
otter_bottom_trawl,2009,OTB_513mae,Shearwaters,0
otter_bottom_trawl,2010,OTB_513mae,Albatrosses,0
otter_bottom_trawl,2010,OTB_513mae,Petrels,0
otter_bottom_trawl,2010,OTB_513mae,Pinnipeds,0
otter_bottom_trawl,2010,OTB_513mae,Shearwaters,0
otter_bottom_trawl,2011,OTB_513mae,Albatrosses,0.001162009
otter_bottom_trawl,2011,OTB_513mae,Petrels,0
otter_bottom_trawl,2011,OTB_513mae,Pinnipeds,2.60E-04
otter_bottom_trawl,2011,OTB_513mae,Shearwaters,3.37E-04
otter_bottom_trawl,2007,OTB_52789i,Albatrosses,0
otter_bottom_trawl,2007,OTB_52789i,Petrels,0
otter_bottom_trawl,2007,OTB_52789i,Pinnipeds,0
otter_bottom_trawl,2007,OTB_52789i,Shearwaters,0
otter_bottom_trawl,2008,OTB_52789i,Albatrosses,0
otter_bottom_trawl,2008,OTB_52789i,Petrels,0
otter_bottom_trawl,2008,OTB_52789i,Pinnipeds,0
otter_bottom_trawl,2008,OTB_52789i,Shearwaters,0
otter_bottom_trawl,2009,OTB_52789i,Albatrosses,0.004888071
otter_bottom_trawl,2009,OTB_52789i,Petrels,1.32E-04
otter_bottom_trawl,2009,OTB_52789i,Pinnipeds,2.28E-04
otter_bottom_trawl,2009,OTB_52789i,Shearwaters,0
otter_bottom_trawl,2010,OTB_52789i,Albatrosses,0
otter_bottom_trawl,2010,OTB_52789i,Petrels,0
otter_bottom_trawl,2010,OTB_52789i,Pinnipeds,0
otter_bottom_trawl,2010,OTB_52789i,Shearwaters,0
otter_bottom_trawl,2011,OTB_52789i,Albatrosses,0
otter_bottom_trawl,2011,OTB_52789i,Petrels,0
otter_bottom_trawl,2011,OTB_52789i,Pinnipeds,0
otter_bottom_trawl,2011,OTB_52789i,Shearwaters,0
otter_bottom_trawl,2012,OTB_52789i,Albatrosses,0
otter_bottom_trawl,2012,OTB_52789i,Petrels,0
otter_bottom_trawl,2012,OTB_52789i,Pinnipeds,0
otter_bottom_trawl,2012,OTB_52789i,Shearwaters,0
otter_bottom_trawl,2004,OTB_531vvs,Albatrosses,0
otter_bottom_trawl,2004,OTB_531vvs,Petrels,0
otter_bottom_trawl,2004,OTB_531vvs,Pinnipeds,1.12E-05
otter_bottom_trawl,2004,OTB_531vvs,Shearwaters,0
otter_bottom_trawl,2005,OTB_531vvs,Albatrosses,0
otter_bottom_trawl,2005,OTB_531vvs,Petrels,0
otter_bottom_trawl,2005,OTB_531vvs,Pinnipeds,6.42E-05
otter_bottom_trawl,2005,OTB_531vvs,Shearwaters,0
otter_bottom_trawl,2006,OTB_531vvs,Albatrosses,0
otter_bottom_trawl,2006,OTB_531vvs,Petrels,0
otter_bottom_trawl,2006,OTB_531vvs,Pinnipeds,0
otter_bottom_trawl,2006,OTB_531vvs,Shearwaters,0
otter_bottom_trawl,2004,OTB_538954,Albatrosses,4.76E-05
otter_bottom_trawl,2004,OTB_538954,Petrels,3.19E-05
otter_bottom_trawl,2004,OTB_538954,Pinnipeds,2.69E-04
otter_bottom_trawl,2004,OTB_538954,Shearwaters,0
otter_bottom_trawl,2005,OTB_538954,Albatrosses,0
otter_bottom_trawl,2005,OTB_538954,Petrels,0
otter_bottom_trawl,2005,OTB_538954,Pinnipeds,2.47E-04
otter_bottom_trawl,2005,OTB_538954,Shearwaters,0
otter_bottom_trawl,2007,OTB_538954,Albatrosses,0.011257494
otter_bottom_trawl,2007,OTB_538954,Petrels,2.01E-04
otter_bottom_trawl,2007,OTB_538954,Pinnipeds,0
otter_bottom_trawl,2007,OTB_538954,Shearwaters,2.62E-04
otter_bottom_trawl,2008,OTB_538954,Albatrosses,0
otter_bottom_trawl,2008,OTB_538954,Petrels,0
otter_bottom_trawl,2008,OTB_538954,Pinnipeds,0
otter_bottom_trawl,2008,OTB_538954,Shearwaters,0
otter_bottom_trawl,2004,OTB_540qyi,Albatrosses,0
otter_bottom_trawl,2004,OTB_540qyi,Petrels,0
otter_bottom_trawl,2004,OTB_540qyi,Pinnipeds,3.07E-04
otter_bottom_trawl,2004,OTB_540qyi,Shearwaters,0
otter_bottom_trawl,2009,OTB_540qyi,Albatrosses,0
otter_bottom_trawl,2009,OTB_540qyi,Petrels,0
otter_bottom_trawl,2009,OTB_540qyi,Pinnipeds,0
otter_bottom_trawl,2009,OTB_540qyi,Shearwaters,0
otter_bottom_trawl,2007,OTB_54fyf,Albatrosses,0.006279067
otter_bottom_trawl,2007,OTB_54fyf,Petrels,0.001280114
otter_bottom_trawl,2007,OTB_54fyf,Pinnipeds,0.001626814
otter_bottom_trawl,2007,OTB_54fyf,Shearwaters,0.001152186
otter_bottom_trawl,2008,OTB_54fyf,Albatrosses,0.004481521
otter_bottom_trawl,2008,OTB_54fyf,Petrels,0
otter_bottom_trawl,2008,OTB_54fyf,Pinnipeds,3.30E-04
otter_bottom_trawl,2008,OTB_54fyf,Shearwaters,0
otter_bottom_trawl,2010,OTB_54fyf,Albatrosses,0.046023602
otter_bottom_trawl,2010,OTB_54fyf,Petrels,2.44E-04
otter_bottom_trawl,2010,OTB_54fyf,Pinnipeds,0
otter_bottom_trawl,2010,OTB_54fyf,Shearwaters,0.001768712
otter_bottom_trawl,2014,OTB_54fyf,Albatrosses,0
otter_bottom_trawl,2014,OTB_54fyf,Petrels,0
otter_bottom_trawl,2014,OTB_54fyf,Pinnipeds,0
otter_bottom_trawl,2014,OTB_54fyf,Shearwaters,0
otter_bottom_trawl,2004,OTB_563xng,Albatrosses,0
otter_bottom_trawl,2004,OTB_563xng,Petrels,0
otter_bottom_trawl,2004,OTB_563xng,Pinnipeds,0
otter_bottom_trawl,2004,OTB_563xng,Shearwaters,0
otter_bottom_trawl,2004,OTB_5650z3,Albatrosses,0
otter_bottom_trawl,2004,OTB_5650z3,Petrels,0
otter_bottom_trawl,2004,OTB_5650z3,Pinnipeds,0
otter_bottom_trawl,2004,OTB_5650z3,Shearwaters,0
otter_bottom_trawl,2005,OTB_5650z3,Albatrosses,0
otter_bottom_trawl,2005,OTB_5650z3,Petrels,0
otter_bottom_trawl,2005,OTB_5650z3,Pinnipeds,0
otter_bottom_trawl,2005,OTB_5650z3,Shearwaters,0
otter_bottom_trawl,2009,OTB_569uaq,Albatrosses,0.027142002
otter_bottom_trawl,2009,OTB_569uaq,Petrels,0.001934751
otter_bottom_trawl,2009,OTB_569uaq,Pinnipeds,8.13E-04
otter_bottom_trawl,2009,OTB_569uaq,Shearwaters,0
otter_bottom_trawl,2010,OTB_569uaq,Albatrosses,0.00394287
otter_bottom_trawl,2010,OTB_569uaq,Petrels,8.91E-06
otter_bottom_trawl,2010,OTB_569uaq,Pinnipeds,1.07E-04
otter_bottom_trawl,2010,OTB_569uaq,Shearwaters,0
otter_bottom_trawl,2004,OTB_571hy4,Albatrosses,0
otter_bottom_trawl,2004,OTB_571hy4,Petrels,0
otter_bottom_trawl,2004,OTB_571hy4,Pinnipeds,0
otter_bottom_trawl,2004,OTB_571hy4,Shearwaters,0
otter_bottom_trawl,2005,OTB_571hy4,Albatrosses,0
otter_bottom_trawl,2005,OTB_571hy4,Petrels,0
otter_bottom_trawl,2005,OTB_571hy4,Pinnipeds,2.47E-05
otter_bottom_trawl,2005,OTB_571hy4,Shearwaters,0
otter_bottom_trawl,2006,OTB_571hy4,Albatrosses,0
otter_bottom_trawl,2006,OTB_571hy4,Petrels,0
otter_bottom_trawl,2006,OTB_571hy4,Pinnipeds,0
otter_bottom_trawl,2006,OTB_571hy4,Shearwaters,0
otter_bottom_trawl,2007,OTB_571hy4,Albatrosses,0
otter_bottom_trawl,2007,OTB_571hy4,Petrels,0
otter_bottom_trawl,2007,OTB_571hy4,Pinnipeds,0
otter_bottom_trawl,2007,OTB_571hy4,Shearwaters,0
otter_bottom_trawl,2008,OTB_571hy4,Albatrosses,0
otter_bottom_trawl,2008,OTB_571hy4,Petrels,0
otter_bottom_trawl,2008,OTB_571hy4,Pinnipeds,0
otter_bottom_trawl,2008,OTB_571hy4,Shearwaters,0
otter_bottom_trawl,2009,OTB_571hy4,Albatrosses,0
otter_bottom_trawl,2009,OTB_571hy4,Petrels,0
otter_bottom_trawl,2009,OTB_571hy4,Pinnipeds,0
otter_bottom_trawl,2009,OTB_571hy4,Shearwaters,0
otter_bottom_trawl,2010,OTB_571hy4,Albatrosses,1.19E-04
otter_bottom_trawl,2010,OTB_571hy4,Petrels,0
otter_bottom_trawl,2010,OTB_571hy4,Pinnipeds,5.91E-04
otter_bottom_trawl,2010,OTB_571hy4,Shearwaters,0.00185426
otter_bottom_trawl,2011,OTB_571hy4,Albatrosses,0.001152241
otter_bottom_trawl,2011,OTB_571hy4,Petrels,0
otter_bottom_trawl,2011,OTB_571hy4,Pinnipeds,3.94E-04
otter_bottom_trawl,2011,OTB_571hy4,Shearwaters,3.94E-04
otter_bottom_trawl,2012,OTB_571hy4,Albatrosses,0
otter_bottom_trawl,2012,OTB_571hy4,Petrels,0
otter_bottom_trawl,2012,OTB_571hy4,Pinnipeds,0
otter_bottom_trawl,2012,OTB_571hy4,Shearwaters,0
otter_bottom_trawl,2005,OTB_573tte,Albatrosses,4.44E-05
otter_bottom_trawl,2005,OTB_573tte,Petrels,0
otter_bottom_trawl,2005,OTB_573tte,Pinnipeds,5.40E-04
otter_bottom_trawl,2005,OTB_573tte,Shearwaters,0
otter_bottom_trawl,2008,OTB_573tte,Albatrosses,0.009448189
otter_bottom_trawl,2008,OTB_573tte,Petrels,0
otter_bottom_trawl,2008,OTB_573tte,Pinnipeds,0.002382772
otter_bottom_trawl,2008,OTB_573tte,Shearwaters,5.57E-05
otter_bottom_trawl,2009,OTB_573tte,Albatrosses,0.017647581
otter_bottom_trawl,2009,OTB_573tte,Petrels,0.00690721
otter_bottom_trawl,2009,OTB_573tte,Pinnipeds,3.27E-04
otter_bottom_trawl,2009,OTB_573tte,Shearwaters,3.61E-04
otter_bottom_trawl,2010,OTB_573tte,Albatrosses,0.008731215
otter_bottom_trawl,2010,OTB_573tte,Petrels,9.33E-05
otter_bottom_trawl,2010,OTB_573tte,Pinnipeds,5.88E-05
otter_bottom_trawl,2010,OTB_573tte,Shearwaters,0.003749815
otter_bottom_trawl,2012,OTB_573tte,Albatrosses,0
otter_bottom_trawl,2012,OTB_573tte,Petrels,0
otter_bottom_trawl,2012,OTB_573tte,Pinnipeds,0
otter_bottom_trawl,2012,OTB_573tte,Shearwaters,0
otter_bottom_trawl,2004,OTB_587jto,Albatrosses,0
otter_bottom_trawl,2004,OTB_587jto,Petrels,0
otter_bottom_trawl,2004,OTB_587jto,Pinnipeds,0
otter_bottom_trawl,2004,OTB_587jto,Shearwaters,0
otter_bottom_trawl,2009,OTB_58fx5,Albatrosses,0.004727273
otter_bottom_trawl,2009,OTB_58fx5,Petrels,0.035545455
otter_bottom_trawl,2009,OTB_58fx5,Pinnipeds,5.45E-04
otter_bottom_trawl,2009,OTB_58fx5,Shearwaters,0
otter_bottom_trawl,2010,OTB_58fx5,Albatrosses,0
otter_bottom_trawl,2010,OTB_58fx5,Petrels,0
otter_bottom_trawl,2010,OTB_58fx5,Pinnipeds,0
